       c1::value              param::trise              q1::cgso              r2::value              transient.sim::overshoot(v(l1:2))              transient.sim::v(q1:d)              transient.sim::yatlastx(avg(w(r2)))       
5.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 100.50003712316 99.983421325684 0.75059099925208 
5.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 96.374401305698 99.997375488281 0.97287801150752 
5.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 94.600544297386 99.999794006348 0.98463394291198 
5.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 111.14566829468 99.996780395508 0.45281763058855 
5.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 110.06399575193 99.999389648438 0.42574172996782 
5.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 100.42480349462 99.996688842773 0.76764902247312 
5.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 100.50055730667 99.983161926270 0.75068132291141 
5.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 96.374416288271 99.997367858887 0.97406776334727 
5.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 94.602192314342 99.998947143555 0.98701159236718 
5.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 111.14571662365 99.996757507324 0.45182213458471 
5.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 110.07664158642 99.993370056152 0.43487369427874 
5.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 100.42486466146 99.996658325195 0.76870349173505 
5.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 100.62036316709 99.923454284668 0.74498739698999 
5.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 96.374446253422 99.997352600098 0.97181476236692 
5.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 94.597708585800 100.00125122070 0.98011787546591 
6.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 105.80879868819 99.996734619141 0.47861792127097 
6.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 105.50932497658 100.00218200684 0.46726431581074 
6.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 94.719501156347 99.996887207031 0.80805365218601 
6.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 96.211574179430 99.973709106445 0.79671299393726 
6.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 91.355448721177 99.997650146484 1.0107010116977 
6.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 89.226339931627 100.04183959961 1.0248898627502 
6.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 105.80884579563 99.996711730957 0.47894764108591 
6.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 105.45872635159 100.02680969238 0.46266556664666 
6.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 94.711716723698 100.00088500977 0.80918484545139 
6.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 96.150889607172 100.00463867188 0.79553687772677 
6.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 91.355463320783 99.997642517090 1.0126583272013 
6.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 89.303706133784 100.00095367432 1.0286713433575 
6.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 105.80831191252 99.996971130371 0.47885192143211 
6.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 105.44224172396 100.03483581543 0.47203774568807 
6.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 94.724879314962 99.994125366211 0.81154359358195 
6.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 96.167785905186 99.996025085449 0.79028706221667 
6.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 91.355492520002 99.997627258301 1.0113637035925 
6.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 89.350193798021 99.976402282715 1.0284615995396 
6.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 100.60066017076 99.997802734375 0.51440349985042 
6.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 98.620294508216 99.974143981934 0.50562617714138 
6.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 90.800076756950 99.993171691895 0.84592252489652 
6.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 91.078169711455 99.987503051758 0.83250965225111 
6.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 86.270499901959 99.996719360352 1.0553026211558 
6.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 86.301251119871 99.985496520996 1.1050814836872 
6.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 100.60171621801 99.997276306152 0.51907674053906 
6.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 98.603365085256 99.982666015625 0.49675595933470 
6.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 90.792317719957 99.997238159180 0.84461360426523 
6.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 91.050107469113 100.00218963623 0.82875442146296 
6.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 86.270499901959 99.996719360352 1.0542741310130 
6.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 86.282800943677 99.995399475098 1.1018615422461 
6.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 100.60238964525 99.996940612793 0.51840241398682 
6.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 98.580786909131 99.994033813477 0.50456096827694 
6.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 90.781517259479 100.00289916992 0.84143093983760 
6.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 91.053416198351 100.00045776367 0.82361297930644 
6.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 86.270855197076 99.996528625488 1.0532326955413 
6.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 86.259381023165 100.00797271729 1.1092856892295 
7.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 97.344867929313 99.994979858398 0.54847462166855 
7.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 95.607825926328 99.991828918457 0.52827315749642 
7.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 86.545859054734 99.996871948242 0.88376130507013 
7.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 86.627142100758 100.00198364258 0.86184321506202 
7.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 78.532330733906 99.997428894043 1.0965960215519 
7.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 81.731978667352 100.02171325684 1.1504347364460 
7.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 97.341525337604 99.996673583984 0.54479523277981 
7.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 95.608348299654 99.991561889648 0.52516761336391 
7.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 86.547296641562 99.997009277344 0.88490011859168 
7.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 86.657189621033 99.985885620117 0.85592831794452 
7.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 78.532276248779 99.997459411621 1.0967212266652 
7.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 81.853241478863 99.955017089844 1.1477111278858 
7.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 97.340862855395 99.997009277344 0.54586850969217 
7.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 95.605184252527 99.993179321289 0.53306418960137 
7.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 86.545232815186 99.997207641602 0.88626330460175 
7.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 86.643731123098 99.993095397949 0.86105132128063 
7.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 78.532194521149 99.997505187988 1.0950213670156 
7.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 81.773020961866 99.999137878418 1.1551316313728 
7.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 93.269510572978 99.996292114258 0.57922125276383 
7.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 92.348935107230 99.994178771973 0.55586569169161 
7.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 82.710400730454 100.00201416016 0.92212455968484 
7.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 82.033647772465 99.977760314941 0.89427868389530 
7.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 74.867662541770 100.00152587891 1.1363390049736 
7.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 77.517293996025 99.999618530273 1.1625264869802 
7.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 93.268139219567 99.997001647949 0.58246533977795 
7.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 92.284206766473 100.02783966064 0.55194096891250 
7.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 82.709843155493 100.00231933594 0.91883223742921 
7.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 81.938709597950 100.02993011475 0.89231913715174 
7.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 74.873559524643 99.998153686523 1.1360451625302 
7.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 77.517497149453 99.999504089355 1.1625555686856 
7.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 93.264688803522 99.998786926270 0.58136146125447 
7.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 92.346528287540 99.995429992676 0.55614470517871 
7.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 82.709090434694 100.00273132324 0.92353540945638 
7.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 82.020021569955 99.985244750977 0.89295293068361 
7.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 74.876321370567 99.996574401855 1.1377507622007 
7.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 77.514707216361 100.00107574463 1.1612809604230 
7.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 89.066360689748 99.997489929199 0.60551394369788 
7.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 88.983375008510 99.967376708984 0.58706621994230 
7.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 80.138034966752 99.996025085449 0.97739064590575 
7.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 79.998353486340 99.994514465332 0.96711390975150 
7.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 71.441478654999 99.996353149414 1.1766659682609 
7.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 73.592340800123 99.998939514160 1.1987129315931 
7.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 89.066403964700 99.997467041016 0.60695397561077 
7.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 88.970957627891 99.973945617676 0.58257423070979 
7.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 80.138117430716 99.995979309082 0.97611725542856 
7.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 79.998202417550 99.994598388672 0.96938097690618 
7.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 71.441544057143 99.996315002441 1.1748213799075 
7.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 73.587480320319 100.00173950195 1.1963187637315 
7.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 89.066476089664 99.997428894043 0.60646884409599 
7.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 88.972918917471 99.972908020020 0.58451417665049 
7.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 80.139692286329 99.995918273926 0.97800941138410 
7.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 79.999163768723 99.994064331055 0.95561254046810 
7.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 71.441635620228 99.996261596680 1.1748430315864 
7.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 73.584950859496 100.00319671631 1.1976800811440 
8.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 84.821357247738 99.996528625488 0.63432851575387 
8.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 85.426021901397 99.996520996094 0.61201845864090 
8.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 76.605422099237 100.00064849854 1.0130583586101 
8.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 76.307243976706 99.988571166992 0.99273857363607 
8.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 71.447180428598 100.00098419189 1.2254208848214 
8.2000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 70.050432699302 100.01187896729 1.2376653726265 
8.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 84.821385450222 99.996513366699 0.63460833613467 
8.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 85.419061654189 100.00027465820 0.61482754614493 
8.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 76.604681041310 100.00106811523 1.0108422617818 
8.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 76.309813482282 99.987113952637 0.98849035867619 
8.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 71.446840342693 100.00118255615 1.2270808812203 
8.2000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 70.067155609306 100.00204467773 1.2311452096250 
8.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 84.821441855217 99.996482849121 0.63684570515208 
8.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 85.421636318886 99.998886108398 0.61162952649452 
8.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 76.603374099757 100.00180816650 1.0150249168117 
8.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 76.310391967689 99.986785888672 0.98832872692062 
8.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 71.436538794155 99.998771667480 1.2298750185679 
8.2000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 70.099456092223 99.983055114746 1.2416688454730 
8.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 80.594050099383 99.997772216797 0.66038488496708 
8.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 81.899607611908 99.993988037109 0.63972131188039 
8.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 73.184444491238 100.00021362305 1.0555009066637 
8.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 72.720310664618 99.991569519043 1.0328697601576 
8.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 68.181711715128 99.998161315918 1.2573971824890 
8.6000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 65.740346533822 99.994537353516 1.3014106355630 
8.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 80.601229003844 99.993797302246 0.65765851019478 
8.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 81.888949415511 99.999847412109 0.63315913641902 
8.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 73.184153808007 100.00038146973 1.0554913087470 
8.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 72.669508833404 100.02098846436 1.0282943598216 
8.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 68.185137790680 99.996124267578 1.2567929080452 
8.6000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 65.720280276175 100.00664520264 1.2955562613880 
8.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 80.599079406370 99.994987487793 0.65605399146428 
8.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 81.893140380188 99.997543334961 0.63431859140403 
8.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 73.183744210565 100.00061798096 1.0557118459420 
8.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 72.718320715177 99.992721557617 1.0310125673629 
8.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 68.183700618396 99.996978759766 1.2539345631414 
8.6000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 65.775546923728 99.973304748535 1.2990465201162 
9.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 79.071372631597 99.999961853027 0.68236311110346 
9.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 78.370618801703 100.00175476074 0.66340954792062 
9.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 69.902541573363 99.993965148926 1.0902562188556 
9.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 69.251345201004 99.999610900879 1.0773984916478 
9.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 62.277092806787 99.996948242188 1.2881924350039 
9.0000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 62.757067940195 99.997673034668 1.3310180345449 
9.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 79.059951872253 100.00634002686 0.67888327441887 
9.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 78.370020035897 100.00209045410 0.65686454680735 
9.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 69.902567500002 99.993949890137 1.0905122349719 
9.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 69.251461417212 99.999542236328 1.0657959366427 
9.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 62.277092806787 99.996948242188 1.2892709764760 
9.0000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 62.779994183921 99.983589172363 1.3312410643653 
9.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 79.062738621741 100.00478363037 0.68332645252817 
9.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 78.369121894726 100.00259399414 0.66088640880984 
9.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 69.899339694274 99.995849609375 1.0939085159198 
9.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 69.251642198297 99.999435424805 1.0673096709723 
9.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 62.277080425651 99.996955871582 1.2881837808257 
9.0000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 62.758930611681 99.996528625488 1.3348440144625 
9.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 76.139889346206 99.995765686035 0.70568664902423 
9.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 77.019326080534 99.997314453125 0.69772465143198 
9.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 66.715267207605 99.997329711914 1.1149740314634 
9.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 65.220083705888 99.991813659668 1.1044177467946 
9.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 61.550729501888 99.996055603027 1.3360394388576 
9.4000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 60.217657539208 99.992958068848 1.3888667283657 
9.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 76.138773918250 99.996398925781 0.70716524048647 
9.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 77.020609147056 99.996589660645 0.68747967904801 
9.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 66.715203609104 99.997367858887 1.1170400571269 
9.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 65.221293921859 99.991081237793 1.1067055699086 
9.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 61.550877411968 99.995964050293 1.3334630837160 
9.4000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 60.218562157171 99.992393493652 1.3855461869091 
9.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 76.138814234677 99.996376037598 0.70809360816850 
9.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 77.009021705023 100.00313568115 0.68790026626236 
9.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 66.715101851602 99.997428894043 1.1189943093359 
9.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 65.221495626245 99.990959167480 1.0970490793583 
9.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 61.549558556649 99.996780395508 1.3330504214588 
9.4000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 60.220188050270 99.991378784180 1.3868195746215 
9.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 10.000000000000 72.972032667212 99.996337890625 0.72497131444890 
9.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 10.000000000000 73.883408003297 99.961090087891 0.74854295133167 
9.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 21.000000000000 63.662010301531 99.996871948242 1.1482443620493 
9.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 21.000000000000 62.087593952981 99.998130798340 1.1475226196521 
9.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-010 32.000000000000 58.997828796897 100.00564575195 1.3651717396930 
9.8000000000000e-010 1.0000000000000e-009 1.4100000000000e-009 32.000000000000 57.788153210242 99.984001159668 1.4230019558803 
9.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 10.000000000000 72.972006272812 99.996353149414 0.73325105320293 
9.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 10.000000000000 73.814172066767 100.00090789795 0.74047894521891 
9.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 21.000000000000 63.662172630235 99.996772766113 1.1450203920439 
9.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 21.000000000000 62.091959456768 99.995437622070 1.1395449047642 
9.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-010 32.000000000000 59.012022031362 99.996719360352 1.3653876229540 
9.8000000000000e-010 5.0000000000000e-009 1.4100000000000e-009 32.000000000000 57.765099582529 99.998611450195 1.4199718645601 
9.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 10.000000000000 72.971979878420 99.996368408203 0.73900335136476 
9.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 10.000000000000 73.813906850200 100.00106048584 0.74191586699911 
9.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 21.000000000000 63.662509775497 99.996566772461 1.1494207797501 
9.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 21.000000000000 62.096943591349 99.992362976074 1.1400087119562 
9.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-010 32.000000000000 58.992497199457 100.00741577148 1.3677319766507 
9.8000000000000e-010 1.0000000000000e-008 1.4100000000000e-009 32.000000000000 57.765641235394 99.998268127441 1.4228720287672 
